person_age,person_income,person_home_ownership,person_emp_length,cb_person_default_on_file,cb_person_cred_hist_length,age_group,has_prior_default
31,74521,OWN,1.0,Y,6,26-35,1
39,84192,RENT,1.2,N,10,36-45,0
24,125530,OWN,0.3,N,4,18-25,0
33,124599,RENT,2.1,N,10,26-35,0
31,24503,OWN,5.1,N,5,26-35,0
22,11879,MORTGAGE,2.8,N,4,18-25,0
24,58726,RENT,6.4,N,8,18-25,0
22,22145,MORTGAGE,0.4,N,9,18-25,0
29,33841,RENT,4.0,N,3,26-35,0
18,45782,MORTGAGE,3.6,N,9,18-25,0
25,126494,RENT,3.4,N,8,18-25,0
24,72490,RENT,2.3,N,3,18-25,0
18,34656,RENT,12.2,N,1,18-25,0
28,25257,RENT,0.1,N,3,26-35,0
31,20961,MORTGAGE,10.2,N,4,26-35,0
18,245452,RENT,10.1,Y,4,18-25,1
27,37645,MORTGAGE,23.4,N,2,26-35,0
18,69202,RENT,7.3,N,5,18-25,0
27,107700,RENT,10.2,N,7,26-35,0
34,52939,OWN,0.5,N,7,26-35,0
23,92399,RENT,7.6,N,5,18-25,0
25,37231,MORTGAGE,0.9,N,2,18-25,0
39,109220,MORTGAGE,2.8,N,2,36-45,0
22,113871,MORTGAGE,4.0,N,3,18-25,0
21,25338,MORTGAGE,2.1,N,6,18-25,0
26,43648,RENT,2.1,N,6,26-35,0
41,69799,MORTGAGE,0.6,N,4,36-45,0
28,63389,MORTGAGE,2.8,N,9,26-35,0
23,49421,RENT,5.0,N,2,18-25,0
30,84588,MORTGAGE,0.2,N,8,26-35,0
31,143299,RENT,1.5,Y,6,26-35,1
30,14229,MORTGAGE,10.8,N,3,26-35,0
31,27552,MORTGAGE,2.7,Y,5,26-35,1
32,16448,MORTGAGE,6.4,N,3,26-35,0
26,121371,MORTGAGE,0.2,N,6,26-35,0
26,54671,MORTGAGE,5.1,N,5,26-35,0
32,41447,MORTGAGE,10.5,N,3,26-35,0
18,40355,RENT,5.0,N,2,18-25,0
18,19668,RENT,0.5,N,2,18-25,0
23,65917,RENT,5.6,N,8,18-25,0
24,138279,RENT,2.0,N,7,18-25,0
31,82282,MORTGAGE,3.1,Y,3,26-35,1
24,30481,MORTGAGE,5.8,N,2,18-25,0
34,23815,OWN,0.3,N,8,26-35,0
27,72097,MORTGAGE,6.1,N,3,26-35,0
22,24823,RENT,2.0,N,3,18-25,0
34,35100,OWN,8.0,N,5,26-35,0
28,24889,OWN,0.1,N,9,26-35,0
19,58359,MORTGAGE,2.5,N,6,18-25,0
31,18136,MORTGAGE,7.6,Y,7,26-35,1
31,260918,RENT,5.3,N,4,26-35,0
19,26807,MORTGAGE,11.7,N,5,18-25,0
27,18921,RENT,11.5,N,5,26-35,0
30,228820,MORTGAGE,7.9,N,6,26-35,0
18,28564,MORTGAGE,1.5,N,6,18-25,0
33,53415,RENT,1.0,N,8,26-35,0
22,140405,RENT,0.9,N,5,18-25,0
21,27477,RENT,1.7,N,5,18-25,0
25,19213,MORTGAGE,0.0,N,4,18-25,0
31,29455,RENT,6.0,N,6,26-35,0
32,25186,OWN,2.7,Y,3,26-35,1
36,312617,MORTGAGE,11.1,N,8,36-45,0
21,73514,RENT,1.9,N,5,18-25,0
29,50491,RENT,4.1,N,4,26-35,0
31,62555,RENT,4.8,N,8,26-35,0
29,23562,MORTGAGE,2.8,N,3,26-35,0
21,51707,MORTGAGE,0.1,N,3,18-25,0
28,41350,MORTGAGE,0.0,N,7,26-35,0
28,71959,RENT,2.2,N,3,26-35,0
23,33569,MORTGAGE,3.9,N,4,18-25,0
29,30972,MORTGAGE,0.3,N,2,26-35,0
28,16833,MORTGAGE,3.4,N,7,26-35,0
18,268264,MORTGAGE,2.0,N,4,18-25,0
30,62544,RENT,1.4,N,6,26-35,0
27,27499,OWN,3.1,N,5,26-35,0
18,34952,MORTGAGE,0.2,N,10,18-25,0
25,26602,MORTGAGE,3.3,N,2,18-25,0
27,203334,MORTGAGE,1.1,N,7,26-35,0
22,51026,MORTGAGE,1.2,Y,5,18-25,1
28,30293,MORTGAGE,8.6,N,3,26-35,0
25,109347,RENT,3.1,N,4,18-25,0
33,5789,MORTGAGE,3.4,N,6,26-35,0
28,46773,RENT,2.8,Y,2,26-35,1
38,24776,MORTGAGE,4.0,N,7,36-45,0
18,32526,RENT,3.5,N,3,18-25,0
28,64467,MORTGAGE,11.7,N,7,26-35,0
27,22111,RENT,10.6,N,8,26-35,0
29,66532,RENT,0.7,Y,7,26-35,1
34,24099,RENT,2.8,N,6,26-35,0
18,18269,RENT,0.1,N,6,18-25,0
30,28892,MORTGAGE,1.6,N,4,26-35,0
29,81494,RENT,0.6,N,6,26-35,0
21,74994,RENT,6.3,Y,9,18-25,1
34,37364,RENT,1.0,N,6,26-35,0
27,50537,RENT,3.5,N,4,26-35,0
22,160667,MORTGAGE,0.4,Y,2,18-25,1
29,100862,RENT,0.5,N,4,26-35,0
32,31096,RENT,0.0,N,4,26-35,0
28,13034,MORTGAGE,0.3,N,4,26-35,0
24,79917,MORTGAGE,20.8,N,5,18-25,0
22,35966,MORTGAGE,5.8,N,8,18-25,0
22,12813,MORTGAGE,0.7,N,2,18-25,0
31,54400,RENT,12.0,N,2,26-35,0
32,67921,RENT,5.6,N,2,26-35,0
25,24548,OWN,2.8,N,4,18-25,0
41,146800,MORTGAGE,3.5,N,4,36-45,0
25,46821,RENT,0.0,Y,13,18-25,1
26,62027,RENT,6.4,N,7,26-35,0
24,21257,MORTGAGE,1.3,N,7,18-25,0
26,50553,MORTGAGE,4.3,N,6,26-35,0
26,34679,MORTGAGE,0.1,N,1,26-35,0
30,217760,RENT,1.5,Y,5,26-35,1
25,33450,MORTGAGE,0.7,N,8,18-25,0
30,42261,RENT,1.5,N,7,26-35,0
18,19771,MORTGAGE,6.7,N,4,18-25,0
23,134204,MORTGAGE,9.9,N,4,18-25,0
25,33230,RENT,11.2,Y,3,18-25,1
25,17637,RENT,6.3,Y,4,18-25,1
18,75686,MORTGAGE,2.4,N,9,18-25,0
32,78148,RENT,1.7,N,6,26-35,0
18,30000,MORTGAGE,3.6,N,4,18-25,0
23,19824,RENT,0.2,N,5,18-25,0
26,43863,OWN,9.1,N,4,26-35,0
39,32762,RENT,2.8,N,1,36-45,0
26,35724,RENT,14.5,N,5,26-35,0
29,65575,MORTGAGE,0.7,N,3,26-35,0
18,74046,MORTGAGE,3.4,N,2,18-25,0
21,48615,RENT,12.8,N,11,18-25,0
22,20279,RENT,1.4,N,1,18-25,0
23,10721,MORTGAGE,4.3,N,6,18-25,0
33,45565,MORTGAGE,2.8,N,13,26-35,0
23,10959,MORTGAGE,11.0,N,7,18-25,0
30,27887,RENT,4.1,N,5,26-35,0
22,55985,RENT,5.7,Y,4,18-25,1
25,55208,RENT,2.2,N,2,18-25,0
18,40943,MORTGAGE,1.9,Y,5,18-25,1
26,48788,MORTGAGE,0.8,N,7,26-35,0
26,63679,RENT,1.2,N,4,26-35,0
25,17634,RENT,1.8,Y,3,18-25,1
38,22489,RENT,1.3,Y,6,36-45,1
26,66303,RENT,3.5,N,6,26-35,0
18,58041,RENT,1.1,N,7,18-25,0
19,36104,RENT,0.6,N,2,18-25,0
26,89178,OWN,2.8,N,2,26-35,0
26,122581,MORTGAGE,2.3,N,7,26-35,0
22,27933,MORTGAGE,3.5,Y,5,18-25,1
20,89182,RENT,3.6,Y,5,18-25,1
35,35938,RENT,8.3,Y,4,26-35,1
32,13207,MORTGAGE,2.8,N,7,26-35,0
33,51981,MORTGAGE,1.3,Y,9,26-35,1
23,94259,MORTGAGE,20.6,N,6,18-25,0
31,29973,MORTGAGE,0.5,N,9,26-35,0
18,108629,RENT,8.0,N,8,18-25,0
24,40124,RENT,4.9,N,6,18-25,0
23,76562,RENT,0.5,Y,8,18-25,1
25,78174,RENT,1.7,N,3,18-25,0
27,48798,RENT,13.6,N,5,26-35,0
25,206194,RENT,5.0,N,1,18-25,0
20,125939,MORTGAGE,6.9,Y,4,18-25,1
22,13548,MORTGAGE,1.0,N,4,18-25,0
30,10874,MORTGAGE,0.5,N,2,26-35,0
29,64385,MORTGAGE,13.2,N,5,26-35,0
36,9901,MORTGAGE,3.0,N,5,36-45,0
28,45230,RENT,0.5,N,6,26-35,0
35,98093,RENT,3.5,N,3,26-35,0
18,67981,RENT,5.7,Y,8,18-25,1
30,31538,MORTGAGE,0.9,N,4,26-35,0
31,108474,MORTGAGE,0.4,N,7,26-35,0
29,39952,RENT,2.8,N,2,26-35,0
19,49214,MORTGAGE,4.0,N,2,18-25,0
28,37828,RENT,0.2,N,5,26-35,0
24,71464,RENT,0.9,Y,11,18-25,1
30,21668,RENT,3.4,N,4,26-35,0
26,42684,RENT,13.6,N,6,26-35,0
23,69232,OTHER,0.9,N,6,18-25,0
40,190498,RENT,0.9,N,6,36-45,0
22,72999,OWN,3.0,N,8,18-25,0
28,10616,MORTGAGE,9.2,N,5,26-35,0
30,69232,MORTGAGE,21.5,N,7,26-35,0
25,32373,MORTGAGE,0.1,N,4,18-25,0
33,80677,MORTGAGE,4.3,N,5,26-35,0
32,17788,OWN,0.6,N,5,26-35,0
18,24486,MORTGAGE,1.4,N,8,18-25,0
30,39583,RENT,0.0,N,5,26-35,0
37,41214,MORTGAGE,2.1,N,2,36-45,0
22,81358,RENT,3.6,N,2,18-25,0
18,77780,RENT,0.0,N,4,18-25,0
25,23158,MORTGAGE,2.4,N,6,18-25,0
26,123888,MORTGAGE,1.5,N,4,26-35,0
27,55622,RENT,2.8,N,5,26-35,0
33,23124,MORTGAGE,2.7,N,11,26-35,0
22,10000,RENT,6.5,N,5,18-25,0
30,118591,RENT,10.7,N,6,26-35,0
31,32282,RENT,5.4,N,9,26-35,0
27,29634,RENT,5.8,N,5,26-35,0
23,79814,MORTGAGE,5.5,N,3,18-25,0
20,19986,RENT,1.1,Y,5,18-25,1
18,34123,RENT,1.8,N,4,18-25,0
18,30302,RENT,2.3,N,4,18-25,0
18,45036,MORTGAGE,1.0,N,8,18-25,0
36,68245,RENT,1.7,N,5,36-45,0
25,84286,MORTGAGE,4.3,N,8,18-25,0
39,71263,RENT,0.8,N,5,36-45,0
29,120971,MORTGAGE,0.1,Y,8,26-35,1
18,28606,MORTGAGE,3.0,N,4,18-25,0
25,61594,RENT,4.4,N,4,18-25,0
30,34356,MORTGAGE,2.3,N,6,26-35,0
28,44327,RENT,1.5,N,6,26-35,0
24,43790,RENT,2.8,Y,10,18-25,1
32,17903,RENT,4.9,N,5,26-35,0
20,55900,MORTGAGE,3.3,N,3,18-25,0
28,51390,RENT,2.2,N,6,26-35,0
31,48726,RENT,4.9,N,7,26-35,0
24,38743,MORTGAGE,9.3,N,6,18-25,0
29,10651,MORTGAGE,2.6,Y,6,26-35,1
26,53050,RENT,3.4,N,1,26-35,0
28,72313,MORTGAGE,2.8,N,5,26-35,0
29,159404,MORTGAGE,2.5,N,4,26-35,0
25,63290,MORTGAGE,2.7,N,5,18-25,0
35,317299,MORTGAGE,0.2,N,4,26-35,0
28,49640,RENT,10.2,N,12,26-35,0
30,57426,OWN,11.9,N,6,26-35,0
33,42244,MORTGAGE,10.8,N,4,26-35,0
30,34276,MORTGAGE,0.3,N,5,26-35,0
21,73468,RENT,0.0,N,3,18-25,0
31,118669,MORTGAGE,0.2,N,4,26-35,0
28,70950,MORTGAGE,3.4,N,5,26-35,0
22,57597,RENT,2.2,N,6,18-25,0
33,38074,RENT,18.9,N,7,26-35,0
20,47592,RENT,6.1,N,7,18-25,0
23,48232,MORTGAGE,4.5,N,5,18-25,0
24,58390,RENT,0.5,N,6,18-25,0
19,52938,RENT,1.9,N,1,18-25,0
26,25929,MORTGAGE,8.3,N,7,26-35,0
23,132974,RENT,5.2,N,6,18-25,0
28,198629,MORTGAGE,0.1,Y,6,26-35,1
37,47760,MORTGAGE,1.5,Y,6,36-45,1
26,52425,RENT,4.0,N,5,26-35,0
29,74809,MORTGAGE,3.0,Y,8,26-35,1
26,29050,MORTGAGE,17.1,N,5,26-35,0
25,70520,MORTGAGE,3.1,N,5,18-25,0
31,35341,OWN,4.5,N,4,26-35,0
21,38527,OTHER,6.1,N,5,18-25,0
32,20524,MORTGAGE,1.5,N,7,26-35,0
22,36622,RENT,8.5,Y,10,18-25,1
35,57353,MORTGAGE,0.1,Y,6,26-35,1
24,165486,RENT,13.2,N,6,18-25,0
22,41174,MORTGAGE,2.8,N,7,18-25,0
27,34211,RENT,0.1,N,4,26-35,0
18,66966,MORTGAGE,3.7,Y,5,18-25,1
20,111458,RENT,0.9,N,2,18-25,0
29,129036,RENT,8.1,N,2,26-35,0
34,18005,MORTGAGE,2.2,N,3,26-35,0
23,52495,RENT,3.3,Y,6,18-25,1
34,175998,RENT,11.8,N,7,26-35,0
24,20498,MORTGAGE,0.6,N,4,18-25,0
28,57206,MORTGAGE,0.7,N,10,26-35,0
28,59748,RENT,0.5,N,7,26-35,0
36,18865,MORTGAGE,0.6,N,8,36-45,0
32,71503,RENT,2.8,N,3,26-35,0
25,75021,MORTGAGE,0.5,N,4,18-25,0
41,33387,MORTGAGE,1.7,N,9,36-45,0
26,21261,RENT,0.5,N,5,26-35,0
27,129009,MORTGAGE,2.6,N,7,26-35,0
28,22508,MORTGAGE,0.1,N,3,26-35,0
24,136061,RENT,1.8,N,9,18-25,0
35,63870,RENT,8.9,N,2,26-35,0
26,43687,RENT,2.3,N,4,26-35,0
30,128837,RENT,7.3,N,3,26-35,0
18,40860,MORTGAGE,0.8,N,4,18-25,0
27,48576,RENT,2.2,N,4,26-35,0
24,80933,OWN,3.9,N,3,18-25,0
27,30805,MORTGAGE,0.0,Y,5,26-35,1
20,58215,RENT,9.7,N,4,18-25,0
25,21693,MORTGAGE,29.2,N,5,18-25,0
28,75855,MORTGAGE,0.9,N,2,26-35,0
24,30185,RENT,0.7,N,1,18-25,0
30,60309,RENT,4.3,Y,4,26-35,1
27,551421,MORTGAGE,0.7,N,4,26-35,0
30,28231,RENT,4.1,N,12,26-35,0
32,153113,MORTGAGE,4.7,N,5,26-35,0
33,45564,MORTGAGE,3.1,N,6,26-35,0
24,86958,RENT,1.1,N,1,18-25,0
24,99399,MORTGAGE,9.0,N,3,18-25,0
36,83750,OWN,1.4,N,2,36-45,0
21,58357,RENT,3.1,Y,3,18-25,1
24,13318,MORTGAGE,1.1,N,2,18-25,0
26,93885,RENT,7.7,N,3,26-35,0
21,51006,MORTGAGE,3.1,N,2,18-25,0
27,30067,MORTGAGE,8.2,N,5,26-35,0
34,33183,MORTGAGE,2.4,N,7,26-35,0
18,19152,MORTGAGE,2.8,N,10,18-25,0
23,54239,MORTGAGE,3.6,N,1,18-25,0
27,35484,MORTGAGE,1.4,N,6,26-35,0
36,38809,MORTGAGE,5.8,N,3,36-45,0
18,82169,RENT,1.1,N,9,18-25,0
32,39893,RENT,3.5,N,4,26-35,0
26,57994,MORTGAGE,0.8,N,9,26-35,0
27,37220,MORTGAGE,8.8,N,2,26-35,0
34,56738,RENT,2.8,N,7,26-35,0
26,28682,MORTGAGE,4.9,N,3,26-35,0
26,19425,OWN,0.7,N,3,26-35,0
27,38151,MORTGAGE,6.1,N,4,26-35,0
28,37320,MORTGAGE,1.3,N,3,26-35,0
20,32680,MORTGAGE,1.7,N,6,18-25,0
27,59846,MORTGAGE,0.1,Y,4,26-35,1
29,122270,RENT,0.3,Y,6,26-35,1
18,17730,RENT,0.8,N,5,18-25,0
32,78894,MORTGAGE,0.4,N,3,26-35,0
32,148015,RENT,0.1,N,5,26-35,0
28,81881,RENT,1.9,N,2,26-35,0
18,56718,RENT,5.9,N,2,18-25,0
23,62336,RENT,1.1,N,1,18-25,0
18,80764,RENT,1.9,Y,2,18-25,1
24,5469,RENT,3.2,N,7,18-25,0
21,11694,RENT,1.8,Y,9,18-25,1
26,54173,RENT,12.5,N,7,26-35,0
33,50673,MORTGAGE,1.0,N,4,26-35,0
23,126512,MORTGAGE,2.4,N,5,18-25,0
29,46610,MORTGAGE,7.8,N,1,26-35,0
26,30144,MORTGAGE,1.5,N,4,26-35,0
21,17469,RENT,0.7,N,4,18-25,0
35,36193,MORTGAGE,9.9,Y,8,26-35,1
31,29074,MORTGAGE,3.6,N,1,26-35,0
20,60097,MORTGAGE,2.9,N,7,18-25,0
29,77116,MORTGAGE,2.8,Y,6,26-35,1
25,21828,MORTGAGE,0.3,N,4,18-25,0
30,86031,RENT,10.6,N,11,26-35,0
18,8330,OTHER,0.3,Y,4,18-25,1
24,119167,RENT,2.7,N,3,18-25,0
29,26403,RENT,5.7,N,8,26-35,0
20,103180,RENT,5.2,Y,4,18-25,1
28,29612,MORTGAGE,4.4,N,4,26-35,0
24,56704,OWN,0.1,N,7,18-25,0
27,33554,OWN,4.3,Y,2,26-35,1
33,78316,OWN,0.8,N,3,26-35,0
43,24587,OWN,3.4,N,8,36-45,0
27,17076,MORTGAGE,4.0,N,4,26-35,0
25,73585,MORTGAGE,1.2,Y,4,18-25,1
38,33329,MORTGAGE,2.4,N,2,36-45,0
33,160541,RENT,2.8,N,7,26-35,0
37,68527,RENT,12.6,N,3,36-45,0
28,109714,MORTGAGE,7.5,N,3,26-35,0
31,115921,RENT,1.0,N,3,26-35,0
27,35696,RENT,0.3,Y,5,26-35,1
27,48958,RENT,2.9,Y,10,26-35,1
27,61503,RENT,1.6,N,7,26-35,0
29,28293,MORTGAGE,10.2,N,6,26-35,0
27,31873,MORTGAGE,1.1,N,4,26-35,0
35,50417,RENT,1.2,N,6,26-35,0
30,113112,MORTGAGE,1.6,N,7,26-35,0
28,51125,MORTGAGE,0.4,N,3,26-35,0
27,61742,MORTGAGE,3.0,N,1,26-35,0
24,77448,RENT,1.2,N,3,18-25,0
20,110857,MORTGAGE,2.1,N,8,18-25,0
33,80272,MORTGAGE,3.7,Y,5,26-35,1
32,40833,RENT,3.5,Y,7,26-35,1
20,39487,RENT,1.5,N,5,18-25,0
20,6433,RENT,0.6,N,8,18-25,0
31,27133,MORTGAGE,4.6,N,3,26-35,0
25,72432,OWN,0.1,N,8,18-25,0
21,24555,RENT,5.1,N,6,18-25,0
18,26481,MORTGAGE,3.4,N,5,18-25,0
24,93700,MORTGAGE,2.2,N,9,18-25,0
27,22562,OWN,1.0,N,8,26-35,0
25,26953,MORTGAGE,7.5,N,3,18-25,0
19,27137,RENT,2.8,N,2,18-25,0
23,18630,RENT,2.8,N,8,18-25,0
30,28953,MORTGAGE,0.8,N,5,26-35,0
36,6896,MORTGAGE,0.9,N,2,36-45,0
27,259710,MORTGAGE,5.0,Y,2,26-35,1
33,39554,MORTGAGE,24.9,N,6,26-35,0
31,50670,MORTGAGE,1.0,Y,9,26-35,1
23,10820,MORTGAGE,3.7,Y,4,18-25,1
32,25622,MORTGAGE,8.3,N,3,26-35,0
33,49504,MORTGAGE,2.1,N,6,26-35,0
24,18265,RENT,4.5,N,1,18-25,0
27,87174,RENT,0.4,N,4,26-35,0
23,53918,RENT,1.0,N,8,18-25,0
19,36559,RENT,19.5,Y,7,18-25,1
33,46412,MORTGAGE,3.4,N,5,26-35,0
36,32051,MORTGAGE,2.8,N,6,36-45,0
26,12077,RENT,0.2,N,3,26-35,0
23,55081,MORTGAGE,1.1,N,4,18-25,0
33,18289,RENT,6.1,N,6,26-35,0
34,47768,MORTGAGE,2.5,N,6,26-35,0
21,101690,MORTGAGE,2.8,Y,2,18-25,1
27,43418,MORTGAGE,10.1,Y,4,26-35,1
38,52303,OWN,6.8,N,5,36-45,0
37,22420,MORTGAGE,0.8,N,4,36-45,0
21,17021,RENT,4.8,N,3,18-25,0
18,97089,MORTGAGE,4.8,N,11,18-25,0
29,88822,RENT,16.1,N,6,26-35,0
31,115447,OWN,2.9,N,6,26-35,0
31,221937,MORTGAGE,2.4,N,7,26-35,0
30,33248,RENT,5.0,N,3,26-35,0
28,61827,MORTGAGE,6.7,N,2,26-35,0
24,107640,RENT,3.5,N,5,18-25,0
23,194079,MORTGAGE,4.6,N,5,18-25,0
31,106892,MORTGAGE,8.6,N,11,26-35,0
22,25684,MORTGAGE,6.3,N,10,18-25,0
18,158229,RENT,0.6,N,2,18-25,0
27,90331,RENT,8.1,N,4,26-35,0
28,59433,MORTGAGE,3.0,N,7,26-35,0
38,34768,RENT,4.9,N,4,36-45,0
27,145948,RENT,10.9,N,7,26-35,0
19,347374,OWN,2.8,N,6,18-25,0
34,43861,MORTGAGE,6.0,N,5,26-35,0
26,55460,MORTGAGE,3.7,N,7,26-35,0
26,70681,MORTGAGE,11.5,N,3,26-35,0
20,23276,RENT,1.6,N,8,18-25,0
30,49856,MORTGAGE,1.6,Y,4,26-35,1
27,76590,RENT,17.3,N,3,26-35,0
27,191131,RENT,10.0,N,4,26-35,0
32,43363,RENT,1.0,N,3,26-35,0
33,68980,RENT,0.3,N,4,26-35,0
28,30889,RENT,3.9,N,4,26-35,0
30,91802,MORTGAGE,2.5,N,2,26-35,0
29,44707,RENT,4.5,Y,4,26-35,1
37,94615,RENT,1.5,N,4,36-45,0
21,30137,MORTGAGE,6.7,Y,6,18-25,1
20,16334,RENT,3.0,N,3,18-25,0
19,28455,OTHER,16.5,N,4,18-25,0
30,144296,MORTGAGE,0.4,N,4,26-35,0
26,43674,RENT,13.2,N,5,26-35,0
20,45395,RENT,8.6,Y,8,18-25,1
25,60495,RENT,5.3,N,2,18-25,0
39,51749,RENT,5.6,N,6,36-45,0
29,69666,MORTGAGE,1.9,N,6,26-35,0
35,54503,RENT,2.8,N,7,26-35,0
19,458358,RENT,2.2,N,5,18-25,0
28,126582,MORTGAGE,6.7,N,5,26-35,0
30,93496,RENT,3.3,N,6,26-35,0
31,86859,RENT,4.4,N,6,26-35,0
25,66175,RENT,2.4,N,3,18-25,0
32,39705,RENT,1.7,N,4,26-35,0
29,80209,RENT,2.1,N,5,26-35,0
27,20121,RENT,1.9,N,5,26-35,0
24,21602,MORTGAGE,2.8,Y,1,18-25,1
18,38898,RENT,4.9,Y,5,18-25,1
18,64336,RENT,2.8,Y,2,18-25,1
22,29582,MORTGAGE,3.7,N,2,18-25,0
26,70066,MORTGAGE,1.1,N,5,26-35,0
22,18503,RENT,4.8,N,5,18-25,0
29,40436,RENT,0.4,N,6,26-35,0
31,16415,RENT,2.8,N,2,26-35,0
19,56206,RENT,4.2,N,3,18-25,0
30,159221,RENT,5.2,N,5,26-35,0
26,51723,OWN,3.0,N,5,26-35,0
18,104612,RENT,4.0,N,3,18-25,0
32,101485,RENT,2.8,Y,7,26-35,1
21,41665,OWN,0.8,N,1,18-25,0
42,77140,RENT,3.3,N,3,36-45,0
34,20109,MORTGAGE,2.8,N,3,26-35,0
26,42733,RENT,0.3,N,6,26-35,0
26,50299,MORTGAGE,2.9,Y,8,26-35,1
18,25764,RENT,14.5,Y,3,18-25,1
37,53272,RENT,5.7,N,5,36-45,0
21,30327,RENT,1.0,Y,7,18-25,1
27,95422,RENT,3.8,N,4,26-35,0
23,20581,MORTGAGE,1.0,N,4,18-25,0
29,28412,MORTGAGE,7.5,N,6,26-35,0
26,49051,RENT,6.0,N,4,26-35,0
23,24054,MORTGAGE,18.3,Y,2,18-25,1
29,162936,RENT,1.2,N,6,26-35,0
36,9957,RENT,3.2,Y,4,36-45,1
27,29169,RENT,7.9,N,5,26-35,0
18,57462,RENT,5.3,N,7,18-25,0
29,162519,RENT,0.4,N,5,26-35,0
18,15993,RENT,0.3,N,5,18-25,0
18,24128,RENT,0.9,N,7,18-25,0
18,32654,MORTGAGE,6.9,N,8,18-25,0
31,142852,MORTGAGE,0.6,N,5,26-35,0
18,82499,RENT,1.1,Y,6,18-25,1
32,27954,MORTGAGE,5.6,N,7,26-35,0
31,109877,MORTGAGE,3.5,N,7,26-35,0
21,60848,MORTGAGE,6.8,Y,9,18-25,1
29,53665,RENT,2.5,N,7,26-35,0
34,65270,RENT,6.2,N,7,26-35,0
23,25712,MORTGAGE,1.8,N,6,18-25,0
34,62295,RENT,1.1,N,6,26-35,0
28,40192,RENT,4.5,N,1,26-35,0
22,337202,RENT,2.2,N,3,18-25,0
31,155250,RENT,11.8,N,8,26-35,0
22,42785,MORTGAGE,2.8,N,6,18-25,0
35,66108,MORTGAGE,6.0,N,4,26-35,0
20,24054,MORTGAGE,0.2,N,5,18-25,0
34,62206,RENT,2.4,N,8,26-35,0
28,21808,RENT,6.3,N,6,26-35,0
31,34096,MORTGAGE,14.2,N,5,26-35,0
24,74140,MORTGAGE,8.4,Y,1,18-25,1
29,22763,MORTGAGE,0.8,N,6,26-35,0
18,24585,MORTGAGE,9.6,Y,8,18-25,1
28,27124,MORTGAGE,6.2,N,5,26-35,0
19,45151,RENT,5.9,N,6,18-25,0
31,128970,OWN,7.2,N,3,26-35,0
23,111423,RENT,0.7,N,7,18-25,0
23,35858,MORTGAGE,2.1,N,5,18-25,0
20,126821,MORTGAGE,0.2,Y,12,18-25,1
28,47378,RENT,0.2,Y,4,26-35,1
21,54842,RENT,7.8,N,4,18-25,0
26,46905,MORTGAGE,5.5,N,4,26-35,0
25,79586,RENT,1.8,N,1,18-25,0
20,26585,OWN,2.8,N,4,18-25,0
24,35031,RENT,1.1,N,4,18-25,0
23,107058,OTHER,2.5,N,3,18-25,0
32,36324,MORTGAGE,1.0,N,7,26-35,0
33,30699,RENT,3.4,N,5,26-35,0
19,16946,RENT,7.0,N,3,18-25,0
28,70708,MORTGAGE,8.2,Y,5,26-35,1
25,23006,RENT,2.6,N,7,18-25,0
21,151866,MORTGAGE,8.7,N,9,18-25,0
27,72065,MORTGAGE,5.6,N,6,26-35,0
29,19250,RENT,9.7,N,3,26-35,0
18,56131,MORTGAGE,8.5,Y,4,18-25,1
33,30869,MORTGAGE,2.8,Y,4,26-35,1
31,78748,OWN,1.9,N,3,26-35,0
26,40011,OWN,6.9,N,5,26-35,0
21,240461,MORTGAGE,5.6,Y,7,18-25,1
29,233222,MORTGAGE,0.8,N,7,26-35,0
23,33888,RENT,2.8,Y,3,18-25,1
34,44341,OWN,4.0,Y,5,26-35,1
32,85613,RENT,11.9,N,6,26-35,0
27,32761,RENT,1.0,N,5,26-35,0
22,33097,RENT,4.0,N,1,18-25,0
29,16698,RENT,1.6,N,6,26-35,0
31,18459,MORTGAGE,2.4,N,4,26-35,0
24,89453,RENT,0.9,N,5,18-25,0
29,53129,OWN,1.1,Y,3,26-35,1
24,30548,MORTGAGE,1.8,N,1,18-25,0
18,81398,MORTGAGE,2.7,Y,6,18-25,1
18,12023,RENT,3.6,N,7,18-25,0
27,41183,RENT,5.5,N,5,26-35,0
36,49843,MORTGAGE,2.8,N,7,36-45,0
21,21432,RENT,7.7,Y,5,18-25,1
22,75536,MORTGAGE,0.6,Y,12,18-25,1
28,94360,RENT,1.8,N,6,26-35,0
27,54064,MORTGAGE,12.6,N,4,26-35,0
28,31879,RENT,0.8,N,3,26-35,0
30,27554,OWN,0.6,N,7,26-35,0
26,48544,RENT,4.3,N,8,26-35,0
27,29255,RENT,5.5,N,6,26-35,0
20,53700,RENT,0.9,N,6,18-25,0
24,104093,MORTGAGE,1.0,N,9,18-25,0
34,81135,MORTGAGE,2.1,N,4,26-35,0
29,40816,RENT,6.5,N,6,26-35,0
28,67349,RENT,2.1,N,5,26-35,0
21,50093,RENT,3.5,Y,9,18-25,1
22,61849,RENT,2.8,N,8,18-25,0
20,56467,RENT,6.8,N,6,18-25,0
18,229084,MORTGAGE,9.8,Y,6,18-25,1
25,64787,MORTGAGE,3.7,N,3,18-25,0
24,116329,RENT,7.5,Y,7,18-25,1
28,20660,RENT,1.4,N,4,26-35,0
33,88221,RENT,1.4,N,5,26-35,0
23,39625,RENT,5.2,Y,6,18-25,1
34,67170,RENT,17.8,N,8,26-35,0
30,53462,RENT,1.0,N,2,26-35,0
